bin,brand,type,category,issuer,alpha_2,alpha_3,country,latitude,longitude,bank_phone,bank_url
360756,DINERS CLUB,CREDIT,BUSINESS,CITIBANK,BR,BRA,Brazil,-14.235,-51.9253,+5511 0800 970 2484,www.citi.com.br
374728,AMERICAN EXPRESS,CREDIT,,"BANCO DO BRASIL, S.A.",BR,BRA,Brazil,-14.235,-51.9253,00 1 305-350-1100,www.bb.com.br
374729,AMERICAN EXPRESS,CREDIT,,"BANCO DO BRASIL, S.A.",BR,BRA,Brazil,-14.235,-51.9253,00 1 305-350-1100,www.bb.com.br
374731,AMERICAN EXPRESS,CREDIT,,"BANCO DO BRASIL, S.A.",BR,BRA,Brazil,-14.235,-51.9253,00 1 305-350-1100,www.bb.com.br
374732,AMERICAN EXPRESS,CREDIT,,"BANCO DO BRASIL, S.A.",BR,BRA,Brazil,-14.235,-51.9253,00 1 305-350-1100,www.bb.com.br
374758,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
374759,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
374760,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
374761,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
374762,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
374763,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
374764,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
374765,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
374766,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
374767,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
374768,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
